#####################################################################
# Alchemist log file - simulation started at: 2023-03-08T22:32+0000 #
#####################################################################
#
# seed = 1
#
# The columns have the following meaning: 
# time distances[min] distances[max] distances[mean] 
0.0 NaN NaN NaN
0.0 NaN NaN NaN
1.0 0.7504200126052313 2.519535951998657 1.5375056667562035
2.0 1.2214860026440788 2.4217057063551666 1.5637983861870124
3.0 1.223001649752414 2.367784858939613 1.5616179998118864
4.0 1.184184784921473 2.3204570006639513 1.5397174857655596
5.0 1.161806109561894 2.2624319388311585 1.5183679550161298
6.0 1.1403874261715972 2.2237467185669577 1.4990108918339058
7.0 1.0893385029754101 2.1870700894312933 1.4814750471579154
8.0 1.0392098662474551 2.126615954796046 1.4653838991820565
9.0 0.9945787841704401 2.045082595948095 1.4449408701598505
10.0 0.9770236650153677 2.0068570929495095 1.4240619810150794
11.0 0.9661641710362006 1.9686376427474894 1.4073992430779583
12.0 0.9525586903320576 1.9364383643605123 1.3937392151024257
13.0 0.9211635289368134 1.9366732536562605 1.3760345589714178
14.0 0.8741762441261193 1.9541951305187601 1.3588232050784104
15.0 0.8296718195185961 1.9867737814402904 1.34060667029112
16.0 0.811377983080002 2.001023247881839 1.3232478414272364
17.0 0.7997756132661757 2.010186513484342 1.3076127044036696
18.0 0.7866543808379698 2.0021496512545367 1.289235267307553
19.0 0.771310256964415 2.015881399460268 1.2728965127628586
20.0 0.7557157246341669 2.013533571253733 1.2577813181997355
21.0 0.7317446648398096 2.04549944142635 1.2443167975373302
22.0 0.7089935891936976 2.0563720257569322 1.2257607218561517
23.0 0.6523268874386394 2.0359859586435816 1.2072325308948084
24.0 0.6122554605244761 1.974531082208614 1.1887987527927328
25.0 0.5854886188220609 1.8541535835485994 1.1652415676724153
26.0 0.5459444091467519 1.8541535835485994 1.1432018761905387
27.0 0.4831571649697529 1.772334506284371 1.1226234711513041
28.0 0.4438280248276468 1.7068776028708996 1.1057578899335168
29.0 0.4542384744770299 1.6791236977725315 1.0945261698640885
30.0 0.440300613254462 1.6916166595416915 1.0753004666299695
31.0 0.43042919769535537 1.7101429435589448 1.0545127161599583
32.0 0.4373742592234183 1.7277215542225441 1.03814889068259
33.0 0.450403590299711 1.778774087373924 1.0223424366038676
34.0 0.4044723221718713 1.767366491321161 1.0052431264958392
35.0 0.425493336998919 1.7605271699858374 0.9895594095677602
36.0 0.45778974534512695 1.7651502729290958 0.9736457397924146
37.0 0.4464305843486572 1.760115751372816 0.9559245938525537
38.0 0.43687423682877313 1.7563128692214385 0.9337240312427167
