#####################################################################
# Alchemist log file - simulation started at: 2023-03-08T22:33+0000 #
#####################################################################
#
# seed = 5
#
# The columns have the following meaning: 
# time distances[min] distances[max] distances[mean] 
0.0 NaN NaN NaN
0.0 NaN NaN NaN
1.0 0.5306403682013555 2.3320734511305616 1.5780175398092533
2.0 1.1885647398709365 2.1787444303759584 1.5560061961029998
3.0 1.201252675995319 2.2231904918583334 1.5540005382721658
4.0 1.197958973429428 2.199313027080252 1.5340765470780808
5.0 1.1668634887164004 2.1789830193541864 1.5142199622651085
6.0 1.1210641245157154 2.175618795942129 1.4933598705431443
7.0 1.0617446421765988 2.1837662963667883 1.469037639696563
8.0 1.0450653848610698 2.1701780236199126 1.4472800706108777
9.0 1.023479699856555 2.1490705380315074 1.4231130096577058
10.0 0.9670135115451453 2.129774820034952 1.397421833428636
11.0 0.9219214994313099 2.104106420106703 1.3753654501315387
12.0 0.8678367375177551 2.094054274717295 1.3542009453413295
13.0 0.8135660160199457 2.07666456064648 1.3318241529565582
14.0 0.7710132367900503 2.0824951407722505 1.308024228120209
15.0 0.7485924649554004 2.145143600052913 1.286084810715861
16.0 0.7130944976504179 2.1582246952021076 1.2637582569933827
17.0 0.6544211483093476 2.1412075964683908 1.2400616654579382
18.0 0.6060213601959186 2.0918880860114974 1.2190151248477143
19.0 0.5635542548824204 2.042731743924032 1.196204196991651
20.0 0.5055130279453769 2.004315741552019 1.1727323592289542
21.0 0.49168945682239357 1.9991494291074297 1.1530137889856487
22.0 0.4695606178439153 1.996238877550071 1.1306065350470071
23.0 0.41802970734148187 1.9304703486941996 1.1061595736591847
24.0 0.3504394654895161 1.8651337758380806 1.0829050525416386
25.0 0.31806512410980586 1.8348191306012995 1.0651502939113702
26.0 0.31673748776783056 1.8485891132175643 1.0503557223028144
27.0 0.29286444741860457 1.8333540869312341 1.0338052701439497
28.0 0.31711448534449393 1.8352245159651386 1.020124493640869
29.0 0.35860009730688497 1.838491219993368 1.0064665044561643
30.0 0.33647462208412077 1.855870559112521 0.990828059164883
31.0 0.3372646121160391 1.8671575793493063 0.9772067507236613
32.0 0.340564045849064 1.8424556754904207 0.9637023009474291
33.0 0.3239337897737774 1.8117254003412966 0.9471052422653733
34.0 0.2940897254449145 1.7945039101346978 0.9286574944113184
35.0 0.2817588380389003 1.7780433586811775 0.9101846382823243
36.0 0.29262628508721755 1.7063144007132949 0.8934953955352185
37.0 0.2761339790523062 1.6742277420894323 0.8775290973365015
38.0 0.2622057991299044 1.6751238535180673 0.8622996459689162
