#####################################################################
# Alchemist log file - simulation started at: 2023-03-08T22:35+0000 #
#####################################################################
#
# seed = 14
#
# The columns have the following meaning: 
# time distances[min] distances[max] distances[mean] 
0.0 NaN NaN NaN
0.0 NaN NaN NaN
1.0 0.9275071755357258 2.1664197993000496 1.5484135793896776
2.0 1.1285631125591864 1.9986435605344148 1.5562761142021497
3.0 1.1040063872250465 1.9759011214873006 1.5543743774485395
4.0 1.0386577150503695 1.9807259203297185 1.534130304302215
5.0 0.9859047211026251 1.9909671006730119 1.5131989343857326
6.0 0.9829133466259006 1.955310214703733 1.4897235871345111
7.0 0.9806052363445878 1.975729378097481 1.4695824306024328
8.0 0.9886101962596427 1.965780117706759 1.453544823927738
9.0 0.9783316305614054 1.946124086917844 1.4358628003206464
10.0 0.9526662142557321 1.9229668173578447 1.4182530914287874
11.0 0.88840567099443 1.8728641778882125 1.3961237148971444
12.0 0.8424515426446069 1.8711475537902669 1.3724273266462867
13.0 0.8171468800888354 1.8664433827037505 1.3484994478954682
14.0 0.7618013161205933 1.834372430213861 1.325671005359058
15.0 0.7004836441118728 1.8451129217070985 1.3047430874728247
16.0 0.6392023483297314 1.8467034600530021 1.2860350592667031
17.0 0.578066058148464 1.8137404611004926 1.2678425552564772
18.0 0.5210257330735162 1.815304529224689 1.2484923501873209
19.0 0.491400999774031 1.8230179112837597 1.232306105690972
20.0 0.45987102439690314 1.8384078281593523 1.2134495429355971
21.0 0.4364881738849718 1.871203352684952 1.1917069101389133
22.0 0.425072441832718 1.9216750839605836 1.170877960592356
23.0 0.42643223388952717 1.93547048662783 1.1500499299959315
24.0 0.42384551993462194 1.970063106800799 1.132261483229365
25.0 0.4141949755997323 1.9902321568236274 1.1138092181401125
26.0 0.39497311544535263 1.9939033749569954 1.0970305796673685
27.0 0.38933710534511007 1.9670672327288652 1.0776911801348945
28.0 0.3909793611794356 1.9798647339614504 1.059614843239428
29.0 0.3945653455442132 1.9792650093664215 1.0408389425443991
30.0 0.3875562372580205 1.9318352068351459 1.0227858953391307
31.0 0.35843070640801994 1.9017477623398478 1.0024877116701616
32.0 0.3237535100371122 1.946569358895062 0.984743957610416
33.0 0.3308434163972341 1.961239011222561 0.9676419391937012
34.0 0.3362012418192436 1.9593700432331107 0.9544511236207982
35.0 0.3249327506434657 1.922274812780228 0.9408997993862679
36.0 0.3227871093695043 1.965531844607264 0.9286483216693115
37.0 0.33245752275900825 1.9205899966316733 0.9180144840693532
38.0 0.34075625774616636 1.979823653661942 0.9043168888353924
