#####################################################################
# Alchemist log file - simulation started at: 2023-03-08T22:43+0000 #
#####################################################################
#
# seed = 4
#
# The columns have the following meaning: 
# time distances[min] distances[max] distances[mean] 
0.0 NaN NaN NaN
0.0 NaN NaN NaN
1.0 0.6921893651543037 2.6410463801691337 1.5284313773280986
2.0 1.1873877399236588 2.3932481737885585 1.54997846191369
3.0 1.1825296407628432 2.3721553795641794 1.5516925592542679
4.0 1.1606051312013972 2.3354528685661053 1.5309781970432697
5.0 1.1056562522113835 2.2994147802054514 1.508926542187558
6.0 1.0477724795844996 2.2642281335279746 1.4882357912595003
7.0 0.9685578309789588 2.2444379248392106 1.4707778472298303
8.0 0.9170950532169778 2.2897073437314988 1.4534197409260692
9.0 0.8740387590577534 2.2905691963452193 1.4357934543613127
10.0 0.8283296229726552 2.2923096128628693 1.4170485017835357
11.0 0.7673452554147405 2.2749354950183474 1.3998325575950634
12.0 0.7257457626891355 2.2386422077564148 1.382352062033427
13.0 0.7058003032429923 2.2111629066625 1.364343051818824
14.0 0.6859077159131441 2.233447130352332 1.347848545859475
15.0 0.6973967400342334 2.2402493257867504 1.3308303439124234
16.0 0.6989606080705476 2.17477004258845 1.3131384626484308
17.0 0.6367166910737121 2.1831919955200982 1.2943469541339598
18.0 0.5836001450741375 2.200762579576279 1.271886021567487
19.0 0.5213808188805198 2.232550521465809 1.252641918161754
20.0 0.47554130988709664 2.261468721017395 1.2385877771708433
21.0 0.4602379213408274 2.2819391628726016 1.223784698307333
22.0 0.4620013376213549 2.259017273863024 1.2063749998453304
23.0 0.4569841828952762 2.2369972206895214 1.1870651184213559
24.0 0.4101874286382802 2.164542650350628 1.1646196933277204
25.0 0.369559080620563 2.124684871999637 1.145759055354043
26.0 0.36356409207385165 2.090941521163428 1.1279260044074744
27.0 0.3419408122865196 2.070001418573888 1.112956072012821
28.0 0.3597503140518176 2.0279619473496657 1.0993484503194773
29.0 0.3537779679486975 2.0064970942610443 1.0892083457017423
30.0 0.3475531940480582 2.0490076450366033 1.0772878656300922
31.0 0.35937523383664693 2.0458979822594605 1.0594907005504202
32.0 0.3594905391772859 2.037863787320263 1.042992091603131
33.0 0.32174749065368785 2.0488227645832993 1.025513688667957
34.0 0.31512150043047554 2.0837922864682343 1.0092323512514152
35.0 0.3131335550330026 2.10751594457609 0.9927183041275274
36.0 0.28759867594645216 2.046318581658002 0.978249342579363
37.0 0.27303832679878753 2.0407475631749192 0.962668944513092
38.0 0.2617901691891764 2.005865886989622 0.9467312770190889
