#####################################################################
# Alchemist log file - simulation started at: 2023-03-08T22:54+0000 #
#####################################################################
#
# seed = 15
#
# The columns have the following meaning: 
# time distances[min] distances[max] distances[mean] 
0.0 NaN NaN NaN
0.0 NaN NaN NaN
1.0 0.5928178927796429 2.171592703245261 1.5134104154527301
2.0 1.1897967128601388 2.408932522700467 1.540235934615469
3.0 1.2231760861856042 2.435788098618648 1.5428436463403568
4.0 1.2051738399465715 2.362841398862316 1.5262262126614394
5.0 1.1961727948889245 2.3256978519597578 1.5116157881932544
6.0 1.1707393765281986 2.2887623724941943 1.4957819616112418
7.0 1.1571501401121387 2.2520572424181937 1.4811541098591454
8.0 1.1366948073267231 2.2291459215497276 1.4637515180592815
9.0 1.0874831565592011 2.2192191336357294 1.4451797893832075
10.0 1.0514048213426281 2.1869427298249517 1.42907228404665
11.0 1.0017157850728502 2.1589864853889607 1.4123920670150651
12.0 0.961898561233221 2.1073906915705085 1.3974034203936547
13.0 0.9221091593008269 2.107390691570508 1.3811696090319296
14.0 0.8857228633184846 2.0910304766054457 1.363109479199359
15.0 0.8884987882187275 2.054593021234624 1.3476019256701213
16.0 0.8611651215960855 2.0477340799789054 1.331276058350144
17.0 0.8285519737932013 2.0519583353092514 1.316801686980921
18.0 0.7838981518895166 2.0268824101204137 1.2969635521544114
19.0 0.7300375317848337 1.9925928557136352 1.279157904446547
20.0 0.6638998392473553 1.9924600489943636 1.2624382580974407
21.0 0.595777400751351 1.9923473590898524 1.2466495023183477
22.0 0.5558511594596831 2.0121841112935823 1.2341242620026012
23.0 0.528750750412139 2.0073141644062518 1.2222053156087804
24.0 0.5102865726126883 2.0031592147137056 1.2114340311758396
25.0 0.50790904323308 2.012579140106439 1.1978536688229884
26.0 0.48921443588145463 2.0187301565127496 1.1849475864330745
27.0 0.46584547763281614 2.0351369580507566 1.1731802387235524
28.0 0.4650907499600111 2.0734738206736556 1.1614224322320452
29.0 0.4391655554677225 2.0598018804990135 1.1469438215283383
30.0 0.44605906511007254 2.0716924338723643 1.1316575234211717
31.0 0.4526064281439856 2.0440854958864088 1.1160552284686065
32.0 0.4680006366853565 2.0727180110632246 1.1044785445279588
33.0 0.4554727605961647 2.0367321124918623 1.0931037914232922
34.0 0.46612251816879535 2.0525235820953895 1.0793434776341306
35.0 0.4239458276834256 2.038974269989332 1.0646664071795189
36.0 0.390228451993938 2.049454002793036 1.0500971089021927
37.0 0.37617247762884926 2.0826913360171515 1.038323829507242
38.0 0.34906588893368784 2.056769048372055 1.0280556234458214
