#####################################################################
# Alchemist log file - simulation started at: 2023-03-08T22:52+0000 #
#####################################################################
#
# seed = 13
#
# The columns have the following meaning: 
# time distances[min] distances[max] distances[mean] 
0.0 NaN NaN NaN
0.0 NaN NaN NaN
1.0 0.3518514172562845 2.456208131907169 1.5083740930737406
2.0 1.2164540934244616 2.428518811051557 1.5339134407595445
3.0 1.2200346368014865 2.383991767218023 1.5347579028164682
4.0 1.1944377164568962 2.335302404435769 1.5123424846517262
5.0 1.1572138960047302 2.3042926829784904 1.4942166022071264
6.0 1.1338646669311792 2.2748703405526514 1.4758584288725567
7.0 1.1029357883257067 2.2259572190821144 1.456849328411071
8.0 1.0910374697077705 2.160417175966927 1.438378197852548
9.0 1.0355070708124996 2.090684693429707 1.4208670706651036
10.0 1.0129010487365053 2.0605748406077486 1.401817679481375
11.0 0.9545877889568851 2.0300451724326445 1.3860761820408585
12.0 0.9130832434997027 2.0011196172293624 1.3718328938110211
13.0 0.8800428156808977 1.989033891759049 1.3550558673493347
14.0 0.8549493001601404 1.9598847408739766 1.3396416196971856
15.0 0.8358076907839248 1.9437002879672065 1.3278579008473093
16.0 0.8404145791244477 1.971534550637518 1.3126513145922325
17.0 0.8581590183509347 1.9571305784292694 1.2952865005875724
18.0 0.8137184147628433 1.929072016773906 1.2789418904778491
19.0 0.7842692871101477 1.9719526704813233 1.2643368481679742
20.0 0.7545310102217737 1.9309939992449547 1.2501283351626027
21.0 0.7339200059513764 1.8843555051436005 1.2381735258727773
22.0 0.7038654998940037 1.8738980166552188 1.226213784814648
23.0 0.6849998832942497 1.8741977318084029 1.2108438337351959
24.0 0.6761695625757497 1.905346428772613 1.1944962322375603
25.0 0.6789176398616582 1.9096151097208947 1.1790955288392742
26.0 0.6739533705597058 1.9232900588580115 1.163843725357004
27.0 0.6415263374694113 1.9599232718079294 1.1463196353737146
28.0 0.5925909338728494 1.9641961123410705 1.1279576810831171
29.0 0.5552846366074647 1.9544756827265453 1.1105823795699556
30.0 0.518636746654263 1.9841097840807698 1.0929590204595196
31.0 0.4983617495118521 2.037524492514829 1.0758377546604154
32.0 0.4554919683579324 2.0782001793533302 1.0564129341049702
33.0 0.425058943762558 2.099717434780344 1.0355118652436548
34.0 0.44037830067055256 2.1404025525781605 1.016370338599447
35.0 0.46400001436747224 2.187601882947244 0.9954483628728144
36.0 0.47549867597342843 2.212110922864202 0.9756646241358589
37.0 0.4546243348988045 2.2427372185590118 0.9544444185702011
38.0 0.3941817353499035 2.2321857398606606 0.9329878856593827
